draft_id,draft_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,8a82aee8-c8f2-4e9b-88d8-d9de23183933,95314417-fd8d-4d26-869e-8d248109dfc8,5395681e-1401-48c6-b576-79cdbfc787ad,1,Tyler Higbee,TE,7,168.12,6,163,14,61.8,1660.12,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,b74c0e13-6ef8-4f3a-80bc-e55ecdb29091,e3ff825a-363b-4bb4-8d49-164fd6cebb66,37173c66-d9ec-4ce2-ba3d-54383c860586,1,Tyler Lockett,WR,11,100.7,1,97,9,154.1,1553.54,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,4196073f-76d4-4d09-987e-083637c7627d,ce395e12-e19c-428d-b7e2-94ac82f2cbb0,0cc04113-cf8e-419e-9b5c-ccf3690e0f96,1,Deebo Samuel,WR,9,17.44,11,14,2,131.2,1422.76,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,257dba07-af0f-48f6-8412-cd1ed661a18a,1a655d45-eeaf-438b-ae11-ac680c09dd13,2739213c-512a-416b-ae06-a9ee370c8d75,1,Dawson Knox,TE,7,104.09,9,105,9,64.1,1563.12,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,257dba07-af0f-48f6-8412-cd1ed661a18a,1a655d45-eeaf-438b-ae11-ac680c09dd13,2739213c-512a-416b-ae06-a9ee370c8d75,1,Hayden Hurst,TE,10,177.07,9,184,16,66.1,1563.12,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,4551a551-738a-4b27-a943-6ef36f8e3901,902f98d9-2a92-4bd3-868b-8cb8a5ae8776,e27a61e0-2bd9-44c4-b5bd-2f7c3d7fce52,1,Diontae Johnson,WR,9,48.53,2,50,5,76.0,1430.5,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,4196073f-76d4-4d09-987e-083637c7627d,ce395e12-e19c-428d-b7e2-94ac82f2cbb0,0cc04113-cf8e-419e-9b5c-ccf3690e0f96,1,James Conner,RB,13,34.64,11,38,4,106.5,1422.76,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,02ecb529-b0cf-428a-90ef-afa73246813a,5cd6da81-7904-413d-82e1-12832fff9e3f,b7e16d9f-1d0c-440f-9c13-5c224017b59e,1,Tom Brady,QB,11,86.49,10,87,8,131.68,1577.38,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,8a82aee8-c8f2-4e9b-88d8-d9de23183933,95314417-fd8d-4d26-869e-8d248109dfc8,5395681e-1401-48c6-b576-79cdbfc787ad,1,Christian Kirk,WR,11,82.76,6,78,7,141.1,1660.12,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,8a82aee8-c8f2-4e9b-88d8-d9de23183933,95314417-fd8d-4d26-869e-8d248109dfc8,5395681e-1401-48c6-b576-79cdbfc787ad,1,Marvin Jones,WR,11,174.38,6,174,15,42.6,1660.12,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,3336c561-7a94-4fe9-9218-4a22156c5e6c,c41fac1f-7f4b-45f1-8ed2-817a0b6a9de0,f32f1907-41a2-43ab-8b83-1e7723d4dfaf,1,Garrett Wilson,WR,10,115.76,5,116,10,126.0,1446.06,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,1fac87f6-d57b-430b-be61-13995b0b228f,e8716e31-3eb0-42c6-9614-033598adae7b,5e0250f0-a173-4219-b48d-ab129441962f,1,J.D. McKissic,RB,14,188.24,12,181,16,9.8,1368.54,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,b74c0e13-6ef8-4f3a-80bc-e55ecdb29091,e3ff825a-363b-4bb4-8d49-164fd6cebb66,37173c66-d9ec-4ce2-ba3d-54383c860586,1,Lamar Jackson,QB,10,48.8,1,48,4,243.08,1553.54,0
7e87eca8-ea56-4fbc-b32d-fb259be16638,2022-08-16 04:19:10.769882,30,8a82aee8-c8f2-4e9b-88d8-d9de23183933,95314417-fd8d-4d26-869e-8d248109dfc8,5395681e-1401-48c6-b576-79cdbfc787ad,1,Trevor Lawrence,QB,11,142.71,6,139,12,77.02,1660.12,0
