draft_id,draft_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,481bfc71-b384-4644-8cbf-02dd8e53540a,f14cca70-034d-4d90-9f28-9f4954d9ba5e,9f2bb4b2-2cab-45f4-a61a-7dc95e189460,1,Carson Wentz,QB,14,204.72,1,193,17,0.0,1518.28,0
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,65dc0b5f-d2ba-4653-b28f-f8c6f7129716,a26b90b1-52f6-49e4-997f-ffed21502837,af5ca5b8-0abf-4196-a101-d857182e6b87,1,J.K. Dobbins,RB,10,56.01,12,60,5,38.3,1594.84,0
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,bd0ded9e-5e1f-4b26-b44b-6760ffff15cf,bba343af-1ea3-450e-9a6a-ec1bffdfb5de,da66f379-ef0e-4339-9ae1-3edafc66fe45,1,Leonard Fournette,RB,11,24.69,6,19,2,136.0,1655.7,0
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,33998a05-f589-4632-806a-7daef883dcdf,c15c4107-78fe-48db-a040-835fe6eca941,0fe9ffab-d15d-4e3d-be6e-231b8ace1262,1,Michael Gallup,WR,9,134.58,11,134,12,43.2,1401.32,0
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,ceb302ca-7015-46d4-9cf4-f25ad80e3bad,8ad588e6-d206-4a20-a27a-4f5a60c03b1c,baa5bf1e-9633-473b-907b-fd11fa8010a4,1,Tyler Boyd,WR,10,110.1,5,101,9,83.1,1612.76,0
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,ceb302ca-7015-46d4-9cf4-f25ad80e3bad,8ad588e6-d206-4a20-a27a-4f5a60c03b1c,baa5bf1e-9633-473b-907b-fd11fa8010a4,1,Rachaad White,RB,11,126.7,5,125,11,60.2,1612.76,0
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,5022aa7e-ed8e-4a38-9335-90bd32894449,3af40f6e-89c3-470f-93b6-e06a483245b4,ad8e7967-8c14-41a5-8248-d30335bfd489,1,Derek Carr,QB,6,108.41,8,113,10,80.54,1611.0,0
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,481bfc71-b384-4644-8cbf-02dd8e53540a,f14cca70-034d-4d90-9f28-9f4954d9ba5e,9f2bb4b2-2cab-45f4-a61a-7dc95e189460,1,James Cook,RB,7,101.77,1,97,9,43.6,1518.28,0
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,481bfc71-b384-4644-8cbf-02dd8e53540a,f14cca70-034d-4d90-9f28-9f4954d9ba5e,9f2bb4b2-2cab-45f4-a61a-7dc95e189460,1,Jaylen Warren,RB,9,214.19,1,216,18,29.9,1518.28,0
946a37a9-5a54-4f94-aba8-83b4ff3155f2,2022-08-23 00:46:41.203937,30,bd0ded9e-5e1f-4b26-b44b-6760ffff15cf,bba343af-1ea3-450e-9a6a-ec1bffdfb5de,da66f379-ef0e-4339-9ae1-3edafc66fe45,1,J.D. McKissic,RB,14,177.45,6,174,15,19.5,1655.7,0
