draft_id,draft_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,f383b515-e022-4449-9dc0-2d27ea45f3db,b3de1bb6-1a10-4ce3-8e4c-16b155d5dba3,21b3e81c-f235-48c0-83e5-da1530c47092,1,Kirk Cousins,QB,7,114.55,2,122,11,223.12,1467.28,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,3f76b25b-9a29-4e77-88b7-88b24cccf48d,ee8ea6b4-9914-4b60-a0c9-ea59d54bacc2,f3bf7777-9bba-4f1a-8654-a963d6cdc55b,1,Josh Jacobs,RB,6,61.15,5,68,6,252.2,1721.08,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,f383b515-e022-4449-9dc0-2d27ea45f3db,b3de1bb6-1a10-4ce3-8e4c-16b155d5dba3,21b3e81c-f235-48c0-83e5-da1530c47092,1,Zamir White,RB,6,203.12,2,191,16,1.5,1467.28,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,f383b515-e022-4449-9dc0-2d27ea45f3db,b3de1bb6-1a10-4ce3-8e4c-16b155d5dba3,21b3e81c-f235-48c0-83e5-da1530c47092,1,Tyrion Davis-Price,RB,9,158.97,2,167,14,3.3,1467.28,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,c3b1379f-948d-4d66-a0b5-53c3839b90fa,86717787-0826-444d-8f98-7e61f645000d,cec399c1-f877-4638-8b4d-3753a7a46a7f,1,Michael Pittman,WR,14,30.26,8,32,3,101.4,1462.14,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,f383b515-e022-4449-9dc0-2d27ea45f3db,b3de1bb6-1a10-4ce3-8e4c-16b155d5dba3,21b3e81c-f235-48c0-83e5-da1530c47092,1,Justin Jefferson,WR,7,3.9,2,2,1,244.36,1467.28,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,b1b04a02-7029-4298-b6cf-c527555f40d8,5cbfc3cf-6b74-4f31-a9c5-a390285c3254,4b986b9e-25f0-493c-8c4f-917bcce74b6e,1,Joe Mixon,RB,10,13.3,9,9,1,166.7,1289.6,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,f383b515-e022-4449-9dc0-2d27ea45f3db,b3de1bb6-1a10-4ce3-8e4c-16b155d5dba3,21b3e81c-f235-48c0-83e5-da1530c47092,1,William Fuller,WR,0,187.72,2,170,15,0.0,1467.28,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,c3b1379f-948d-4d66-a0b5-53c3839b90fa,86717787-0826-444d-8f98-7e61f645000d,cec399c1-f877-4638-8b4d-3753a7a46a7f,1,J.K. Dobbins,RB,10,56.27,8,65,6,38.3,1462.14,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,f383b515-e022-4449-9dc0-2d27ea45f3db,b3de1bb6-1a10-4ce3-8e4c-16b155d5dba3,21b3e81c-f235-48c0-83e5-da1530c47092,1,K.J. Osborn,WR,7,147.06,2,143,12,18.5,1467.28,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,2deca81a-70a1-41ec-b83d-508bfdce584b,1ebecf0c-95ad-4624-b2e1-df8583e46bbe,09e62722-1972-4b71-bd5e-6ea476c91475,1,Kyle Pitts,TE,14,32.11,10,34,3,52.5,1550.32,0
a95a6972-4231-4abd-80b2-1ac88a5c9ba7,2022-07-05 18:12:18.352796,30,c3b1379f-948d-4d66-a0b5-53c3839b90fa,86717787-0826-444d-8f98-7e61f645000d,cec399c1-f877-4638-8b4d-3753a7a46a7f,1,Cameron Brate,TE,11,172.81,8,209,18,0.0,1462.14,0
