draft_id,draft_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,181bdb1a-9e85-4e3a-a5da-7a8a084be137,ef5f5c8a-ac07-4aed-88e5-cd7db8694853,f61bef28-7191-4b2d-9d83-f2c9109728cd,1,Taysom Hill,TE,14,199.68,3,214,18,81.44,1648.8,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,f1a45f93-201d-4579-8694-720989f38749,81d25fe5-f3f9-43a1-9d88-cf6a09ace09e,4f810cb6-2291-4ffc-b805-fa63e7b3e2fa,1,Romeo Doubs,WR,14,122.78,6,115,10,49.5,1408.58,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,d2203e15-54f7-40e2-80ec-7a7b0e43df53,e4f63343-6c75-4f96-8a23-4269c84032ed,be11b809-fe92-4bf1-be84-a29611b81ba3,1,Kendrick Bourne,WR,10,211.46,7,210,18,17.2,1445.3,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,c07e7aed-f850-4da6-9acb-a54de1fa36f7,0dba32cc-4427-4bca-9cfe-90c0e1886d7c,ebbb0c9f-f5cf-4cf1-ae9a-649ed10ec3df,1,Hunter Henry,TE,10,150.5,1,145,13,50.8,1526.74,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,f1a45f93-201d-4579-8694-720989f38749,81d25fe5-f3f9-43a1-9d88-cf6a09ace09e,4f810cb6-2291-4ffc-b805-fa63e7b3e2fa,1,Clyde Edwards-Helaire,RB,8,82.72,6,78,7,82.4,1408.58,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,ea7b048d-c86e-430f-b21f-d88174291edb,1e0bbe3a-d1d2-4dba-a57d-35d15fbf007a,8a8fdeec-e6ce-4ba7-9e13-c28bcb5086c4,1,Sony Michel,RB,0,208.03,8,200,17,5.7,1400.04,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,c07e7aed-f850-4da6-9acb-a54de1fa36f7,0dba32cc-4427-4bca-9cfe-90c0e1886d7c,ebbb0c9f-f5cf-4cf1-ae9a-649ed10ec3df,1,Tua Tagovailoa,QB,11,133.54,1,120,10,117.52,1526.74,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,c07e7aed-f850-4da6-9acb-a54de1fa36f7,0dba32cc-4427-4bca-9cfe-90c0e1886d7c,ebbb0c9f-f5cf-4cf1-ae9a-649ed10ec3df,1,Tyler Boyd,WR,10,109.58,1,121,11,101.0,1526.74,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,d2203e15-54f7-40e2-80ec-7a7b0e43df53,e4f63343-6c75-4f96-8a23-4269c84032ed,be11b809-fe92-4bf1-be84-a29611b81ba3,1,Rhamondre Stevenson,RB,10,83.12,7,79,7,162.4,1445.3,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,1f5bd5ad-3224-4448-8021-69b29abbe85a,ad590b00-247b-4a68-bc2b-82d437202470,9c33d662-669c-42ef-8711-a3ba1f0ad5f9,1,T.J. Hockenson,TE,7,94.15,2,98,9,98.9,1745.44,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,ea7b048d-c86e-430f-b21f-d88174291edb,1e0bbe3a-d1d2-4dba-a57d-35d15fbf007a,8a8fdeec-e6ce-4ba7-9e13-c28bcb5086c4,1,Russell Gage,WR,11,131.35,8,128,11,39.4,1400.04,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,1f5bd5ad-3224-4448-8021-69b29abbe85a,ad590b00-247b-4a68-bc2b-82d437202470,9c33d662-669c-42ef-8711-a3ba1f0ad5f9,1,Amon-Ra St. Brown,WR,6,52.25,2,50,5,171.0,1745.44,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,d2203e15-54f7-40e2-80ec-7a7b0e43df53,e4f63343-6c75-4f96-8a23-4269c84032ed,be11b809-fe92-4bf1-be84-a29611b81ba3,1,Gabe Davis,WR,7,39.91,7,42,4,111.8,1445.3,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,1f5bd5ad-3224-4448-8021-69b29abbe85a,ad590b00-247b-4a68-bc2b-82d437202470,9c33d662-669c-42ef-8711-a3ba1f0ad5f9,1,Christian McCaffrey,RB,9,1.79,2,2,1,227.66,1745.44,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,c07e7aed-f850-4da6-9acb-a54de1fa36f7,0dba32cc-4427-4bca-9cfe-90c0e1886d7c,ebbb0c9f-f5cf-4cf1-ae9a-649ed10ec3df,1,Damien Harris,RB,10,99.82,1,96,8,58.7,1526.74,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,c07e7aed-f850-4da6-9acb-a54de1fa36f7,0dba32cc-4427-4bca-9cfe-90c0e1886d7c,ebbb0c9f-f5cf-4cf1-ae9a-649ed10ec3df,1,Davis Mills,QB,6,200.44,1,192,16,19.08,1526.74,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,1f5bd5ad-3224-4448-8021-69b29abbe85a,ad590b00-247b-4a68-bc2b-82d437202470,9c33d662-669c-42ef-8711-a3ba1f0ad5f9,1,Trey Lance,QB,9,72.89,2,74,7,0.0,1745.44,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,d2203e15-54f7-40e2-80ec-7a7b0e43df53,e4f63343-6c75-4f96-8a23-4269c84032ed,be11b809-fe92-4bf1-be84-a29611b81ba3,1,Mac Jones,QB,10,182.34,7,186,16,44.24,1445.3,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,c07e7aed-f850-4da6-9acb-a54de1fa36f7,0dba32cc-4427-4bca-9cfe-90c0e1886d7c,ebbb0c9f-f5cf-4cf1-ae9a-649ed10ec3df,1,Dalton Schultz,TE,9,71.71,1,73,7,75.0,1526.74,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,ea7b048d-c86e-430f-b21f-d88174291edb,1e0bbe3a-d1d2-4dba-a57d-35d15fbf007a,8a8fdeec-e6ce-4ba7-9e13-c28bcb5086c4,1,Darren Waller,TE,6,54.68,8,32,3,23.9,1400.04,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,c07e7aed-f850-4da6-9acb-a54de1fa36f7,0dba32cc-4427-4bca-9cfe-90c0e1886d7c,ebbb0c9f-f5cf-4cf1-ae9a-649ed10ec3df,1,D'Ernest Johnson,RB,9,212.75,1,216,18,0.0,1526.74,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,ea7b048d-c86e-430f-b21f-d88174291edb,1e0bbe3a-d1d2-4dba-a57d-35d15fbf007a,8a8fdeec-e6ce-4ba7-9e13-c28bcb5086c4,1,Mark Ingram,RB,14,188.77,8,152,13,6.2,1400.04,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,ea7b048d-c86e-430f-b21f-d88174291edb,1e0bbe3a-d1d2-4dba-a57d-35d15fbf007a,8a8fdeec-e6ce-4ba7-9e13-c28bcb5086c4,1,Christian Kirk,WR,11,75.06,8,80,7,160.0,1400.04,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,1f5bd5ad-3224-4448-8021-69b29abbe85a,ad590b00-247b-4a68-bc2b-82d437202470,9c33d662-669c-42ef-8711-a3ba1f0ad5f9,1,Leonard Fournette,RB,11,24.15,2,23,2,108.8,1745.44,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,ea7b048d-c86e-430f-b21f-d88174291edb,1e0bbe3a-d1d2-4dba-a57d-35d15fbf007a,8a8fdeec-e6ce-4ba7-9e13-c28bcb5086c4,1,Elijah Mitchell,RB,9,67.81,8,56,5,0.0,1400.04,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,c07e7aed-f850-4da6-9acb-a54de1fa36f7,0dba32cc-4427-4bca-9cfe-90c0e1886d7c,ebbb0c9f-f5cf-4cf1-ae9a-649ed10ec3df,1,Tyler Higbee,TE,7,168.33,1,168,14,56.9,1526.74,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,ea7b048d-c86e-430f-b21f-d88174291edb,1e0bbe3a-d1d2-4dba-a57d-35d15fbf007a,8a8fdeec-e6ce-4ba7-9e13-c28bcb5086c4,1,Robert Woods,WR,6,97.48,8,113,10,34.0,1400.04,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,1f5bd5ad-3224-4448-8021-69b29abbe85a,ad590b00-247b-4a68-bc2b-82d437202470,9c33d662-669c-42ef-8711-a3ba1f0ad5f9,1,Brandon Aiyuk,WR,9,68.5,2,71,6,138.1,1745.44,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,f1a45f93-201d-4579-8694-720989f38749,81d25fe5-f3f9-43a1-9d88-cf6a09ace09e,4f810cb6-2291-4ffc-b805-fa63e7b3e2fa,1,Josh Allen,QB,7,30.94,6,30,3,325.92,1408.58,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,f1a45f93-201d-4579-8694-720989f38749,81d25fe5-f3f9-43a1-9d88-cf6a09ace09e,4f810cb6-2291-4ffc-b805-fa63e7b3e2fa,1,Adam Thielen,WR,7,66.13,6,67,6,113.2,1408.58,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,c07e7aed-f850-4da6-9acb-a54de1fa36f7,0dba32cc-4427-4bca-9cfe-90c0e1886d7c,ebbb0c9f-f5cf-4cf1-ae9a-649ed10ec3df,1,J.K. Dobbins,RB,10,62.54,1,72,6,38.3,1526.74,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,d2203e15-54f7-40e2-80ec-7a7b0e43df53,e4f63343-6c75-4f96-8a23-4269c84032ed,be11b809-fe92-4bf1-be84-a29611b81ba3,1,Javonte Williams,RB,9,20.1,7,18,2,23.3,1445.3,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,d2203e15-54f7-40e2-80ec-7a7b0e43df53,e4f63343-6c75-4f96-8a23-4269c84032ed,be11b809-fe92-4bf1-be84-a29611b81ba3,1,Christian Watson,WR,14,162.76,7,151,13,103.9,1445.3,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,d2203e15-54f7-40e2-80ec-7a7b0e43df53,e4f63343-6c75-4f96-8a23-4269c84032ed,be11b809-fe92-4bf1-be84-a29611b81ba3,1,Kenny Golladay,WR,9,174.01,7,175,15,0.0,1445.3,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,1f5bd5ad-3224-4448-8021-69b29abbe85a,ad590b00-247b-4a68-bc2b-82d437202470,9c33d662-669c-42ef-8711-a3ba1f0ad5f9,1,Tyrion Davis-Price,RB,9,177.14,2,191,16,0.0,1745.44,0
1411a5a8-2e13-4017-b3d8-bd3583baf53c,2022-09-03 23:56:53.293886,30,1f5bd5ad-3224-4448-8021-69b29abbe85a,ad590b00-247b-4a68-bc2b-82d437202470,9c33d662-669c-42ef-8711-a3ba1f0ad5f9,1,Noah Fant,TE,11,188.52,2,194,17,38.2,1745.44,0
