draft_id,draft_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,6a3b649e-e146-4d6e-adb8-868eadb7dbb4,b01c710d-060a-4440-88a0-51cf014c719a,c92bbc86-a544-473c-b3f9-88250f2ab225,1,Patrick Mahomes,QB,8,49.18,2,47,4,331.4,1609.3,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,dc2f3633-d622-46eb-af60-6a632e8ba17b,58d7a9ab-9547-497b-b1de-1c9a50ed28f6,18d8489f-0f14-4acb-a3ba-fc95d72ebfa0,1,Brian Robinson,RB,14,153.29,3,166,14,68.7,1746.02,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,6a3b649e-e146-4d6e-adb8-868eadb7dbb4,b01c710d-060a-4440-88a0-51cf014c719a,c92bbc86-a544-473c-b3f9-88250f2ab225,1,Mark Andrews,TE,10,21.6,2,23,2,121.6,1609.3,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,6a3b649e-e146-4d6e-adb8-868eadb7dbb4,b01c710d-060a-4440-88a0-51cf014c719a,c92bbc86-a544-473c-b3f9-88250f2ab225,1,Elijah Moore,WR,10,67.33,2,74,7,29.7,1609.3,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,6a3b649e-e146-4d6e-adb8-868eadb7dbb4,b01c710d-060a-4440-88a0-51cf014c719a,c92bbc86-a544-473c-b3f9-88250f2ab225,1,Derrick Henry,RB,6,7.64,2,2,1,217.76,1609.3,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,6a3b649e-e146-4d6e-adb8-868eadb7dbb4,b01c710d-060a-4440-88a0-51cf014c719a,c92bbc86-a544-473c-b3f9-88250f2ab225,1,Kenyan Drake,RB,10,207.67,2,194,17,57.8,1609.3,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,dc2f3633-d622-46eb-af60-6a632e8ba17b,58d7a9ab-9547-497b-b1de-1c9a50ed28f6,18d8489f-0f14-4acb-a3ba-fc95d72ebfa0,1,David Njoku,TE,9,151.82,3,147,13,83.1,1746.02,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,dc2f3633-d622-46eb-af60-6a632e8ba17b,58d7a9ab-9547-497b-b1de-1c9a50ed28f6,18d8489f-0f14-4acb-a3ba-fc95d72ebfa0,1,Breece Hall,RB,10,47.74,3,51,5,105.6,1746.02,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,6a3b649e-e146-4d6e-adb8-868eadb7dbb4,b01c710d-060a-4440-88a0-51cf014c719a,c92bbc86-a544-473c-b3f9-88250f2ab225,1,Nick Chubb,RB,9,26.67,2,26,3,214.5,1609.3,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,dc2f3633-d622-46eb-af60-6a632e8ba17b,58d7a9ab-9547-497b-b1de-1c9a50ed28f6,18d8489f-0f14-4acb-a3ba-fc95d72ebfa0,1,Marquez Valdes-Scantling,WR,8,95.14,3,99,9,38.1,1746.02,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,dc2f3633-d622-46eb-af60-6a632e8ba17b,58d7a9ab-9547-497b-b1de-1c9a50ed28f6,18d8489f-0f14-4acb-a3ba-fc95d72ebfa0,1,Tyreek Hill,WR,11,22.34,3,22,2,236.7,1746.02,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,dc2f3633-d622-46eb-af60-6a632e8ba17b,58d7a9ab-9547-497b-b1de-1c9a50ed28f6,18d8489f-0f14-4acb-a3ba-fc95d72ebfa0,1,Mo Alie-Cox,TE,14,205.47,3,214,18,29.4,1746.02,0
29a77946-93f9-46bd-8dd4-3aaeaea1b71e,2022-09-03 06:20:05.474992,30,29157b79-2e7a-41de-8257-18e72e3fe3a0,86e03544-a41c-4909-ac80-f90bb202baf1,c6e274bb-1ab1-4b0d-9ffb-48ddcc61d389,1,Carson Wentz,QB,14,204.45,7,199,17,58.5,1639.02,0
